x,y,species median
2949.0,2949.0,0.46319476
2950.0,2950.0,0.52862006
2951.0,2951.0,0.3396664
2952.0,2952.0,0.43658578
2953.0,2953.0,0.053853925
2954.0,2954.0,0.025527919
2955.0,2955.0,0.14901376
2956.0,2956.0,0.06901891
2957.0,2957.0,0.155418
2958.0,2958.0,0.5859785
2959.0,2959.0,0.44566253
2960.0,2960.0,0.123091444
2961.0,2961.0,0.28163496
2962.0,2962.0,0.015450317
2963.0,2963.0,0.61244625
2964.0,2964.0,0.61565095
2965.0,2965.0,0.5413964
2966.0,2966.0,0.20002207
2967.0,2967.0,0.33879834
2968.0,2968.0,0.21376158
2969.0,2969.0,0.37540105
2970.0,2970.0,0.6704193
2971.0,2971.0,0.4779567
2972.0,2972.0,0.029424649
2973.0,2973.0,0.17286298
2974.0,2974.0,0.11290647
2975.0,2975.0,0.2351042
2976.0,2976.0,0.13088983
2977.0,2977.0,0.51438355
2978.0,2978.0,0.60782796
2979.0,2979.0,0.060697634
2980.0,2980.0,0.45054716
2981.0,2981.0,0.34801725
2982.0,2982.0,0.26830137
2983.0,2983.0,0.10155228
2984.0,2984.0,0.03990514
2985.0,2985.0,0.041689016
2986.0,2986.0,0.36130336
2987.0,2987.0,0.31423345
2988.0,2988.0,0.5301161
2989.0,2989.0,0.011995221
2990.0,2990.0,0.1080881
2991.0,2991.0,0.10210768
2992.0,2992.0,0.48898825
2993.0,2993.0,0.008541942
2994.0,2994.0,0.20680171
2995.0,2995.0,0.38016388
2996.0,2996.0,0.041579533
2997.0,2997.0,0.3168447
2998.0,2998.0,0.5578199
2999.0,2999.0,0.40350592
3000.0,3000.0,0.39210266
3001.0,3001.0,0.5259857
3002.0,3002.0,0.071523584
3003.0,3003.0,0.5574306
3004.0,3004.0,0.47623047
3005.0,3005.0,0.27796587
3006.0,3006.0,0.64798754
3007.0,3007.0,0.25852796
3008.0,3008.0,0.20023529
3009.0,3009.0,0.16319808
3010.0,3010.0,0.375522
3011.0,3011.0,0.55202025
3012.0,3012.0,0.34832478
3013.0,3013.0,0.6341031
3014.0,3014.0,0.11493752
3015.0,3015.0,0.22103155
3016.0,3016.0,0.4354387
3017.0,3017.0,0.55958414
3018.0,3018.0,0.048771854
3019.0,3019.0,0.11600651
3020.0,3020.0,0.035607036
3021.0,3021.0,0.4475547
3022.0,3022.0,0.4637468
3023.0,3023.0,0.17597888
3024.0,3024.0,0.18299909
3025.0,3025.0,0.53718823
3026.0,3026.0,0.008504027
3027.0,3027.0,0.11612589
3028.0,3028.0,0.3412895
3029.0,3029.0,0.05987593
3030.0,3030.0,0.23880246
3031.0,3031.0,0.48283643
3032.0,3032.0,0.20355786
3033.0,3033.0,0.53061914
3034.0,3034.0,0.12019884
3035.0,3035.0,0.62338096
3036.0,3036.0,0.53652996
3037.0,3037.0,0.27782866
3038.0,3038.0,0.07811001
3039.0,3039.0,0.25939134
3040.0,3040.0,0.0031426672
3041.0,3041.0,0.53338355
3042.0,3042.0,0.17439617
3043.0,3043.0,0.24205747
3044.0,3044.0,0.13103652
3045.0,3045.0,0.49878207
3046.0,3046.0,0.009468365
3047.0,3047.0,0.46419933
3048.0,3048.0,0.019285332
3049.0,3049.0,0.047044583
3050.0,3050.0,0.57927406
3051.0,3051.0,0.5987059
3052.0,3052.0,0.18947926
3053.0,3053.0,0.47263828
3054.0,3054.0,0.6161067
3055.0,3055.0,0.3512337
3056.0,3056.0,0.48485076
3057.0,3057.0,0.453635
3058.0,3058.0,0.22715834
3059.0,3059.0,0.46386564
3060.0,3060.0,0.047907628
3061.0,3061.0,0.05857907
3062.0,3062.0,0.014853646
3063.0,3063.0,0.108596444
3064.0,3064.0,0.39846954
3065.0,3065.0,0.46614423
3066.0,3066.0,0.39729026
3067.0,3067.0,0.27030402
3068.0,3068.0,0.4217894
3069.0,3069.0,0.32453904
3070.0,3070.0,0.58829343
3071.0,3071.0,0.52596295
3072.0,3072.0,0.3049822
3073.0,3073.0,0.4931189
3074.0,3074.0,0.4734338
3075.0,3075.0,0.31211683
3076.0,3076.0,0.1645665
3077.0,3077.0,0.68153554
3078.0,3078.0,0.42714673
3079.0,3079.0,0.6133315
3080.0,3080.0,0.53360134
3081.0,3081.0,0.006498611
3082.0,3082.0,0.028748767
3083.0,3083.0,0.14820674
3084.0,3084.0,0.08641399
3085.0,3085.0,0.006667668
3086.0,3086.0,0.5019115
3087.0,3087.0,0.40988892
3088.0,3088.0,0.26503548
3089.0,3089.0,0.05274439
3090.0,3090.0,0.11720284
3091.0,3091.0,0.023342073
3092.0,3092.0,0.7038805
3093.0,3093.0,0.11136577
3094.0,3094.0,0.07796833
3095.0,3095.0,0.075652786
3096.0,3096.0,0.53328305
3097.0,3097.0,0.2565719
3098.0,3098.0,0.09449535
3099.0,3099.0,0.05886094
3100.0,3100.0,0.5738124
3101.0,3101.0,0.3626061
3102.0,3102.0,0.009395079
3103.0,3103.0,0.13004881
3104.0,3104.0,0.48711634
3105.0,3105.0,0.5264281
3106.0,3106.0,0.15386641
3107.0,3107.0,0.12856966
3108.0,3108.0,0.19412492
3109.0,3109.0,0.52857125
3110.0,3110.0,0.41107813
3111.0,3111.0,0.0119055845
3112.0,3112.0,0.35736978
3113.0,3113.0,0.41348106
3114.0,3114.0,0.12490376
3115.0,3115.0,0.5732072
3116.0,3116.0,0.39728916
3117.0,3117.0,0.40322536
3118.0,3118.0,0.2896519
3119.0,3119.0,0.4992882
3120.0,3120.0,0.11530954
3121.0,3121.0,0.51339215
3122.0,3122.0,0.3538381
3123.0,3123.0,0.10152098
3124.0,3124.0,0.09907539
3125.0,3125.0,0.42496026
3126.0,3126.0,0.16831139
3127.0,3127.0,0.36418122
3128.0,3128.0,0.098588705
3129.0,3129.0,0.44312656
3130.0,3130.0,0.103144564
3131.0,3131.0,0.25560436
3132.0,3132.0,0.40201086
3133.0,3133.0,0.5062876
3134.0,3134.0,0.2393108
3135.0,3135.0,0.0057888916
3136.0,3136.0,0.0031698328
3137.0,3137.0,0.37805504
3138.0,3138.0,0.11078835
3139.0,3139.0,0.34487334
3140.0,3140.0,0.5019018
3141.0,3141.0,0.30569446
3142.0,3142.0,0.27605402
3143.0,3143.0,0.63951254
3144.0,3144.0,0.12673952
3145.0,3145.0,0.20421787
3146.0,3146.0,0.5165524
3147.0,3147.0,0.5466467
3148.0,3148.0,0.3859654
3149.0,3149.0,0.47563076
3150.0,3150.0,0.5421676
3151.0,3151.0,0.076076835
3152.0,3152.0,0.48690516
3153.0,3153.0,0.70348454
3154.0,3154.0,0.46126974
3155.0,3155.0,0.09321025
3156.0,3156.0,0.47438908
3157.0,3157.0,0.5159778
3158.0,3158.0,0.57191384
3159.0,3159.0,0.055119753
3160.0,3160.0,0.56191707
3161.0,3161.0,0.5662121
3162.0,3162.0,0.29765308
3163.0,3163.0,0.39217648
3164.0,3164.0,0.40107742
3165.0,3165.0,0.19947542
3166.0,3166.0,0.18939486
3167.0,3167.0,0.033845063
3168.0,3168.0,0.0913085
3169.0,3169.0,0.15010522
3170.0,3170.0,0.32750008
3171.0,3171.0,0.4211762
3172.0,3172.0,0.025170919
3173.0,3173.0,0.051545054
3174.0,3174.0,0.14494514
3175.0,3175.0,0.17274441
3176.0,3176.0,0.60623574
3177.0,3177.0,0.5416329
3178.0,3178.0,0.636358
3179.0,3179.0,0.4746532
3180.0,3180.0,0.18287222
3181.0,3181.0,0.4987004
3182.0,3182.0,0.6811688
3183.0,3183.0,0.3252707
3184.0,3184.0,0.1988619
3185.0,3185.0,0.049199454
3186.0,3186.0,0.020281715
3187.0,3187.0,0.3600057
3188.0,3188.0,0.5454814
3189.0,3189.0,0.18772295
3190.0,3190.0,0.5438115
3191.0,3191.0,0.5746109
3192.0,3192.0,0.47518602
3193.0,3193.0,0.48900184
3194.0,3194.0,0.062427178
3195.0,3195.0,0.16700764
3196.0,3196.0,0.5970255
3197.0,3197.0,0.0040385984
3198.0,3198.0,0.027773341
3199.0,3199.0,0.12420012
3200.0,3200.0,0.08109878
3201.0,3201.0,0.119685695
3202.0,3202.0,0.21861391
3203.0,3203.0,0.24412312
3204.0,3204.0,0.40116414
3205.0,3205.0,0.2352851
3206.0,3206.0,0.03561457
3207.0,3207.0,0.35131246
3208.0,3208.0,0.02959392
3209.0,3209.0,0.36797228
3210.0,3210.0,0.13214241
3211.0,3211.0,0.006657435
3212.0,3212.0,0.4511708
3213.0,3213.0,0.5804025
3214.0,3214.0,0.49176812
3215.0,3215.0,0.4402893
3216.0,3216.0,0.5844919
3217.0,3217.0,0.13818942
3218.0,3218.0,0.31319132
3219.0,3219.0,0.42931494
3220.0,3220.0,0.28028208
3221.0,3221.0,0.25417525
3222.0,3222.0,0.029727314
3223.0,3223.0,0.100274205
3224.0,3224.0,0.11706036
3225.0,3225.0,0.58771926
3226.0,3226.0,0.06348425
3227.0,3227.0,0.48791814
3228.0,3228.0,0.08446379
3229.0,3229.0,0.48006853
3230.0,3230.0,0.18728362
3231.0,3231.0,0.16849755
3232.0,3232.0,0.19008341
3233.0,3233.0,0.19124885
3234.0,3234.0,0.5361205
3235.0,3235.0,0.3925917
3236.0,3236.0,0.49217507
3237.0,3237.0,0.095059454
3238.0,3238.0,0.66047144
3239.0,3239.0,0.3392082
3240.0,3240.0,0.46376923
3241.0,3241.0,0.59136003
3242.0,3242.0,0.30976596
3243.0,3243.0,0.6666102
3244.0,3244.0,0.56437194
3245.0,3245.0,0.0023939537
3246.0,3246.0,0.09184031
3247.0,3247.0,0.18775848
3248.0,3248.0,0.04523984
3249.0,3249.0,0.6297876
3250.0,3250.0,0.15535164
3251.0,3251.0,0.16792548
3252.0,3252.0,0.45561072
3253.0,3253.0,0.3639071
3254.0,3254.0,0.11773565
3255.0,3255.0,0.0886395
3256.0,3256.0,0.010037546
3257.0,3257.0,0.8140684
3258.0,3258.0,0.42027482
3259.0,3259.0,0.11445819
3260.0,3260.0,0.09549747
3261.0,3261.0,0.7583123
3262.0,3262.0,0.45214117
3263.0,3263.0,0.3664985
3264.0,3264.0,0.004057227
3265.0,3265.0,0.55850554
3266.0,3266.0,0.1473905
3267.0,3267.0,0.59080607
3268.0,3268.0,0.41744718
3269.0,3269.0,0.10029293
3270.0,3270.0,0.3629725
3271.0,3271.0,0.21224253
3272.0,3272.0,0.014507103
3273.0,3273.0,0.40538493
3274.0,3274.0,0.17633419
3275.0,3275.0,0.42184326
3276.0,3276.0,0.064448416
3277.0,3277.0,0.55715835
3278.0,3278.0,0.14378652
3279.0,3279.0,0.37336224
3280.0,3280.0,0.48808804
3281.0,3281.0,0.41042078
3282.0,3282.0,0.15689771
3283.0,3283.0,0.011864398
3284.0,3284.0,0.56685746
3285.0,3285.0,0.49436343
3286.0,3286.0,0.1548606
3287.0,3287.0,0.59549206
3288.0,3288.0,0.0950518
3289.0,3289.0,0.07989349
3290.0,3290.0,0.46013954
3291.0,3291.0,0.20153701
3292.0,3292.0,0.45664954
3293.0,3293.0,0.018604496
3294.0,3294.0,0.062332273
3295.0,3295.0,0.39655313
3296.0,3296.0,0.103548124
3297.0,3297.0,0.08300596
3298.0,3298.0,0.44694683
3299.0,3299.0,0.0793557
3300.0,3300.0,0.046697024
3301.0,3301.0,0.53019226
3302.0,3302.0,0.6550496
3303.0,3303.0,0.45376897
3304.0,3304.0,0.27628678
3305.0,3305.0,0.13782091
3306.0,3306.0,0.62525946
3307.0,3307.0,0.14244115
3308.0,3308.0,0.054606352
3309.0,3309.0,0.12572281
3310.0,3310.0,0.49854258
3311.0,3311.0,0.035753723
3312.0,3312.0,0.07615482
3313.0,3313.0,0.3153161
3314.0,3314.0,0.5149158
3315.0,3315.0,0.16691032
3316.0,3316.0,0.40838715
3317.0,3317.0,0.62420714
3318.0,3318.0,0.005557366
3319.0,3319.0,0.40483963
3320.0,3320.0,0.5380812
3321.0,3321.0,0.431817
3322.0,3322.0,0.02658726
3323.0,3323.0,0.4872334
3324.0,3324.0,0.5607266
3325.0,3325.0,0.067773595
3326.0,3326.0,0.03492564
3327.0,3327.0,0.5805797
3328.0,3328.0,0.22114329
3329.0,3329.0,0.40866685
3330.0,3330.0,0.5350973
3331.0,3331.0,0.3606119
3332.0,3332.0,0.16765098
3333.0,3333.0,0.53267187
3334.0,3334.0,0.077079885
3335.0,3335.0,0.07395954
3336.0,3336.0,0.28205937
3337.0,3337.0,0.1567569
3338.0,3338.0,0.0074409475
3339.0,3339.0,0.5180345
3340.0,3340.0,0.57460266
3341.0,3341.0,0.34707448
3342.0,3342.0,0.20162876
3343.0,3343.0,0.1417092
3344.0,3344.0,0.51178926
3345.0,3345.0,0.29097778
3346.0,3346.0,0.21712495
3347.0,3347.0,0.24803674
3348.0,3348.0,0.31248823
3349.0,3349.0,0.0014356718
3350.0,3350.0,0.097035736
3351.0,3351.0,0.42697313
3352.0,3352.0,0.24452819
3353.0,3353.0,0.3236435
3354.0,3354.0,0.4481857
3355.0,3355.0,0.3947889
3356.0,3356.0,0.48127353
3357.0,3357.0,0.03490334
3358.0,3358.0,0.44851083
3359.0,3359.0,0.39328817
3360.0,3360.0,0.10155361
3361.0,3361.0,0.07098735
3362.0,3362.0,0.021331545
3363.0,3363.0,0.34677097
3364.0,3364.0,0.09716025
3365.0,3365.0,0.5799332
3366.0,3366.0,0.028931288
3367.0,3367.0,0.0063968664
3368.0,3368.0,0.53544927
3369.0,3369.0,0.17425586
3370.0,3370.0,0.32975793
3371.0,3371.0,0.10539314
3372.0,3372.0,0.40383816
3373.0,3373.0,0.059284944
3374.0,3374.0,0.23242818
3375.0,3375.0,0.036151484
3376.0,3376.0,0.26114228
3377.0,3377.0,0.11288351
3378.0,3378.0,0.03085945
3379.0,3379.0,0.16736768
3380.0,3380.0,0.44741943
3381.0,3381.0,0.3218473
3382.0,3382.0,0.011030906
3383.0,3383.0,0.13748638
3384.0,3384.0,0.076881625
3385.0,3385.0,0.08480325
3386.0,3386.0,0.06453282
3387.0,3387.0,0.045335554
3388.0,3388.0,0.022125153
3389.0,3389.0,0.61007595
3390.0,3390.0,0.34123987
3391.0,3391.0,0.6045044
3392.0,3392.0,0.24127924
3393.0,3393.0,0.09031815
3394.0,3394.0,0.5397083
3395.0,3395.0,0.24020194
3396.0,3396.0,0.16621195
3397.0,3397.0,0.02409401
3398.0,3398.0,0.5165263
3399.0,3399.0,0.3765413
3400.0,3400.0,0.056193754
3401.0,3401.0,0.08850266
3402.0,3402.0,0.44614795
3403.0,3403.0,0.542442
3404.0,3404.0,0.037935752
3405.0,3405.0,0.5136148
3406.0,3406.0,0.51350397
3407.0,3407.0,0.19870247
3408.0,3408.0,0.30501166
3409.0,3409.0,0.5353169
3410.0,3410.0,0.43215647
3411.0,3411.0,0.045170486
3412.0,3412.0,0.058919713
3413.0,3413.0,0.30925262
3414.0,3414.0,0.5590578
3415.0,3415.0,0.27491134
3416.0,3416.0,0.027532753
3417.0,3417.0,0.24293886
3418.0,3418.0,0.5458579
3419.0,3419.0,0.5695952
3420.0,3420.0,0.16318437
3421.0,3421.0,0.017347429
3422.0,3422.0,0.006730097
3423.0,3423.0,0.46205765
3424.0,3424.0,0.41513857
3425.0,3425.0,0.19726735
3426.0,3426.0,0.5136899
3427.0,3427.0,0.21977349
3428.0,3428.0,0.07335718
3429.0,3429.0,0.17908631
3430.0,3430.0,0.076594435
3431.0,3431.0,0.45006436
3432.0,3432.0,0.45152867
3433.0,3433.0,0.38625962
3434.0,3434.0,0.139988
3435.0,3435.0,0.43031666
3436.0,3436.0,0.15720321
3437.0,3437.0,0.16473238
3438.0,3438.0,0.16197239
3439.0,3439.0,0.55987716
3440.0,3440.0,0.31914
3441.0,3441.0,0.019797686
3442.0,3442.0,0.3312737
3443.0,3443.0,0.47347125
3444.0,3444.0,0.37503105
3445.0,3445.0,0.62088275
3446.0,3446.0,0.11684456
3447.0,3447.0,0.3716259
3448.0,3448.0,0.26626536
3449.0,3449.0,0.2389388
3450.0,3450.0,0.121360704
3451.0,3451.0,0.07658955
3452.0,3452.0,0.05303325
3453.0,3453.0,0.18175119
3454.0,3454.0,0.40370136
3455.0,3455.0,0.20139128
3456.0,3456.0,0.1534783
3457.0,3457.0,0.46579093
3458.0,3458.0,0.14094962
3459.0,3459.0,0.017479388
3460.0,3460.0,0.5788209
3461.0,3461.0,0.4805996
3462.0,3462.0,0.026085095
3463.0,3463.0,0.10436729
3464.0,3464.0,0.48499197
3465.0,3465.0,0.38456857
3466.0,3466.0,0.21941708
3467.0,3467.0,0.04711131
3468.0,3468.0,0.33490175
3469.0,3469.0,0.59848267
3470.0,3470.0,0.33468923
3471.0,3471.0,0.16648047
3472.0,3472.0,0.058997516
3473.0,3473.0,0.0462314
3474.0,3474.0,0.31367996
3475.0,3475.0,0.07727784
3476.0,3476.0,0.015719468
3477.0,3477.0,0.28935578
3478.0,3478.0,0.028048525
3479.0,3479.0,0.53155553
3480.0,3480.0,0.19763376
3481.0,3481.0,0.37285143
3482.0,3482.0,0.009578618
3483.0,3483.0,0.11715919
3484.0,3484.0,0.4555256
3485.0,3485.0,0.2239637
3486.0,3486.0,0.16560595
3487.0,3487.0,0.008627989
3488.0,3488.0,0.16271153
3489.0,3489.0,0.4587617
3490.0,3490.0,0.13378175
3491.0,3491.0,0.030984208
3492.0,3492.0,0.018308459
3493.0,3493.0,0.40438184
3494.0,3494.0,0.13822591
3495.0,3495.0,0.43031028
3496.0,3496.0,0.03633295
3497.0,3497.0,0.52439934
3498.0,3498.0,0.14695226
3499.0,3499.0,0.46804124
3500.0,3500.0,0.38473564
3501.0,3501.0,0.42127597
3502.0,3502.0,0.52797914
3503.0,3503.0,0.10225498
3504.0,3504.0,0.2432351
3505.0,3505.0,0.14266287
3506.0,3506.0,0.08800393
3507.0,3507.0,0.31530288
3508.0,3508.0,0.44551632
3509.0,3509.0,0.4322775
3510.0,3510.0,0.35174006
3511.0,3511.0,0.23522681
3512.0,3512.0,0.5349405
3513.0,3513.0,0.16934392
3514.0,3514.0,0.4462918
3515.0,3515.0,0.31710976
3516.0,3516.0,0.14305377
3517.0,3517.0,0.19730662
3518.0,3518.0,0.15403585
3519.0,3519.0,0.3300512
3520.0,3520.0,0.46533486
3521.0,3521.0,0.1321838
3522.0,3522.0,0.6310231
3523.0,3523.0,0.36291787
3524.0,3524.0,0.12538117
3525.0,3525.0,0.34084666
3526.0,3526.0,0.19151841
3527.0,3527.0,0.0062906663
3528.0,3528.0,0.58362937
3529.0,3529.0,0.0063426243
3530.0,3530.0,0.033710845
3531.0,3531.0,0.0046602436
3532.0,3532.0,0.5827822
3533.0,3533.0,0.3993097
3534.0,3534.0,0.3600736
3535.0,3535.0,0.52439386
3536.0,3536.0,0.027477713
3537.0,3537.0,0.02600129
3538.0,3538.0,0.08343239
3539.0,3539.0,0.408876
3540.0,3540.0,0.26267603
3541.0,3541.0,0.49905506
3542.0,3542.0,0.3301203
3543.0,3543.0,0.20522244
3544.0,3544.0,0.07748789
3545.0,3545.0,0.20885144
3546.0,3546.0,0.4281778
3547.0,3547.0,0.2798948
3548.0,3548.0,0.6541549
3549.0,3549.0,0.47584605
3550.0,3550.0,0.45915514
3551.0,3551.0,0.4117429
3552.0,3552.0,0.52628934
3553.0,3553.0,0.5716555
3554.0,3554.0,0.5570912
3555.0,3555.0,0.52856386
3556.0,3556.0,0.37873325
3557.0,3557.0,0.6858026
3558.0,3558.0,0.1951715
3559.0,3559.0,0.042028915
3560.0,3560.0,0.075273275
3561.0,3561.0,0.7115277
3562.0,3562.0,0.24938929
3563.0,3563.0,0.03727257
3564.0,3564.0,0.45272794
3565.0,3565.0,0.08196057
3566.0,3566.0,0.51195824
3567.0,3567.0,0.29125464
3568.0,3568.0,0.25904083
3569.0,3569.0,0.5101473
3570.0,3570.0,0.005629918
3571.0,3571.0,0.07983057
3572.0,3572.0,0.36795416
3573.0,3573.0,0.055345736
3574.0,3574.0,0.38716125
3575.0,3575.0,0.2174982
3576.0,3576.0,0.1488088
3577.0,3577.0,0.042708714
3578.0,3578.0,0.061304893
3579.0,3579.0,0.033833686
3580.0,3580.0,0.58777916
3581.0,3581.0,0.5803231
3582.0,3582.0,0.21009813
3583.0,3583.0,0.33815268
3584.0,3584.0,0.5266142
3585.0,3585.0,0.09127286
3586.0,3586.0,0.121173576
3587.0,3587.0,0.47845402
3588.0,3588.0,0.42510596
3589.0,3589.0,0.29287028
3590.0,3590.0,0.010734274
3591.0,3591.0,0.5861715
3592.0,3592.0,0.2294851
3593.0,3593.0,0.21248768
3594.0,3594.0,0.03137959
3595.0,3595.0,0.6270504
3596.0,3596.0,0.59515136
3597.0,3597.0,0.30144936
3598.0,3598.0,0.15193743
3599.0,3599.0,0.6402821
3600.0,3600.0,0.09247023
3601.0,3601.0,0.10370336
3602.0,3602.0,0.5912715
3603.0,3603.0,0.24047059
3604.0,3604.0,0.4081104
3605.0,3605.0,0.47830364
3606.0,3606.0,0.55430776
3607.0,3607.0,0.10362375
3608.0,3608.0,0.10286501
3609.0,3609.0,0.58687836
3610.0,3610.0,0.46269011
3611.0,3611.0,0.0040476746
3612.0,3612.0,0.58991086
3613.0,3613.0,0.26103467
3614.0,3614.0,0.24419947
3615.0,3615.0,0.5222875
3616.0,3616.0,0.116767265
3617.0,3617.0,0.07021989
3618.0,3618.0,0.5084936
3619.0,3619.0,0.34553275
3620.0,3620.0,0.149532
3621.0,3621.0,0.019823367
3622.0,3622.0,0.2746694
3623.0,3623.0,0.46915323
3624.0,3624.0,0.13148214
3625.0,3625.0,0.35319012
3626.0,3626.0,0.3809038
3627.0,3627.0,0.19958986
3628.0,3628.0,0.16459729
3629.0,3629.0,0.20701027
3630.0,3630.0,0.48750412
3631.0,3631.0,0.51614213
3632.0,3632.0,0.14794552
3633.0,3633.0,0.3648206
3634.0,3634.0,0.63971424
3635.0,3635.0,0.5896181
3636.0,3636.0,0.04443516
3637.0,3637.0,0.26318637
3638.0,3638.0,0.16049649
3639.0,3639.0,0.024470989
3640.0,3640.0,0.6894227
3641.0,3641.0,0.0046257805
3642.0,3642.0,0.09888586
3643.0,3643.0,0.019455295
3644.0,3644.0,0.01091226
3645.0,3645.0,0.25822368
3646.0,3646.0,0.42923272
3647.0,3647.0,0.08017036
3648.0,3648.0,0.11147452
3649.0,3649.0,0.4891183
3650.0,3650.0,0.031008538
3651.0,3651.0,0.15105823
3652.0,3652.0,0.086637564
3653.0,3653.0,0.08682013
3654.0,3654.0,0.16329639
3655.0,3655.0,0.6101449
3656.0,3656.0,0.39673758
3657.0,3657.0,0.4995508
3658.0,3658.0,0.010643358
3659.0,3659.0,0.22576323
3660.0,3660.0,0.37805137
3661.0,3661.0,0.47217417
3662.0,3662.0,0.01513599
3663.0,3663.0,0.13068783
3664.0,3664.0,0.010492631
3665.0,3665.0,0.4192736
3666.0,3666.0,0.26535684
3667.0,3667.0,0.19716246
3668.0,3668.0,0.23784322
3669.0,3669.0,0.100368634
3670.0,3670.0,0.016564472
3671.0,3671.0,0.4328729
3672.0,3672.0,0.1275171
3673.0,3673.0,0.5468427
3674.0,3674.0,0.460714
3675.0,3675.0,0.4248444
3676.0,3676.0,0.008582763
3677.0,3677.0,0.625956
3678.0,3678.0,0.24316813
3679.0,3679.0,0.31976438
3680.0,3680.0,0.31880456
3681.0,3681.0,0.34388644
3682.0,3682.0,0.022983143
3683.0,3683.0,0.52845484
3684.0,3684.0,0.02911251
3685.0,3685.0,0.671245
3686.0,3686.0,0.7508566
3687.0,3687.0,0.09446666
3688.0,3688.0,0.55042154
3689.0,3689.0,0.49748036
3690.0,3690.0,0.43891624
3691.0,3691.0,0.14537379
3692.0,3692.0,0.31066105
3693.0,3693.0,0.19147268
3694.0,3694.0,0.068757705
3695.0,3695.0,0.083997585
3696.0,3696.0,0.05965818
3697.0,3697.0,0.58042246
3698.0,3698.0,0.4852583
3699.0,3699.0,0.47639132
3700.0,3700.0,0.36120352
3701.0,3701.0,0.39806625
3702.0,3702.0,0.02237859
3703.0,3703.0,0.5562042
3704.0,3704.0,0.038683154
3705.0,3705.0,0.33711264
3706.0,3706.0,0.6159026
3707.0,3707.0,0.2009816
3708.0,3708.0,0.57636636
3709.0,3709.0,0.5235677
3710.0,3710.0,0.25783604
3711.0,3711.0,0.47501144
3712.0,3712.0,0.013218682
3713.0,3713.0,0.3530467
3714.0,3714.0,0.46262372
3715.0,3715.0,0.008532751
3716.0,3716.0,0.013618699
3717.0,3717.0,0.11378989
3718.0,3718.0,0.1597425
3719.0,3719.0,0.45056868
3720.0,3720.0,0.3099484
3721.0,3721.0,0.42609084
3722.0,3722.0,0.021778254
3723.0,3723.0,0.010554115
3724.0,3724.0,0.3080313
3725.0,3725.0,0.16782072
3726.0,3726.0,0.40309745
3727.0,3727.0,0.52151597
3728.0,3728.0,0.34695157
3729.0,3729.0,0.03101313
3730.0,3730.0,0.53507924
3731.0,3731.0,0.17576809
3732.0,3732.0,0.27166176
3733.0,3733.0,0.0068710223
3734.0,3734.0,0.21252419
3735.0,3735.0,0.41627106
3736.0,3736.0,0.5878348
3737.0,3737.0,0.007892099
3738.0,3738.0,0.0439773
3739.0,3739.0,0.10056194
3740.0,3740.0,0.54024243
3741.0,3741.0,0.42343584
3742.0,3742.0,0.52626354
3743.0,3743.0,0.006361571
3744.0,3744.0,0.4749251
3745.0,3745.0,0.3787619
3746.0,3746.0,0.0569302
3747.0,3747.0,0.006557229
3748.0,3748.0,0.5120954
3749.0,3749.0,0.26074916
3750.0,3750.0,0.44852215
3751.0,3751.0,0.45734584
3752.0,3752.0,0.013272797
3753.0,3753.0,0.37556753
3754.0,3754.0,0.16945961
3755.0,3755.0,0.19965315
3756.0,3756.0,0.016927462
3757.0,3757.0,0.3728101
3758.0,3758.0,0.55914104
3759.0,3759.0,0.18742758
3760.0,3760.0,0.42855763
3761.0,3761.0,0.38854757
3762.0,3762.0,0.47414604
3763.0,3763.0,0.4623708
3764.0,3764.0,0.22517565
3765.0,3765.0,0.106030956
3766.0,3766.0,0.4695207
3767.0,3767.0,0.3795175
3768.0,3768.0,0.586081
3769.0,3769.0,0.4637702
3770.0,3770.0,0.41905317
3771.0,3771.0,0.6575335
3772.0,3772.0,0.32747573
3773.0,3773.0,0.26308596
3774.0,3774.0,0.024654258
3775.0,3775.0,0.6535226
3776.0,3776.0,0.22030453
3777.0,3777.0,0.4594576
3778.0,3778.0,0.46794978
3779.0,3779.0,0.22016741
3780.0,3780.0,0.1102327
3781.0,3781.0,0.55642813
3782.0,3782.0,0.33808222
3783.0,3783.0,0.554348
3784.0,3784.0,0.44308013
3785.0,3785.0,0.54219234
3786.0,3786.0,0.11601842
3787.0,3787.0,0.20961808
3788.0,3788.0,0.75946784
3789.0,3789.0,0.36815256
3790.0,3790.0,0.19489676
3791.0,3791.0,0.1521124
3792.0,3792.0,0.48175785
3793.0,3793.0,0.7269497
3794.0,3794.0,0.0074873166
3795.0,3795.0,0.048672505
3796.0,3796.0,0.54730517
3797.0,3797.0,0.5647294
3798.0,3798.0,0.02161669
3799.0,3799.0,0.21647206
3800.0,3800.0,0.38103452
3801.0,3801.0,0.2756131
3802.0,3802.0,0.07881222
3803.0,3803.0,0.6316249
3804.0,3804.0,0.4503795
3805.0,3805.0,0.32388604
3806.0,3806.0,0.0941314
3807.0,3807.0,0.4404977
3808.0,3808.0,0.03939252
3809.0,3809.0,0.031150343
3810.0,3810.0,0.060225204
3811.0,3811.0,0.6746621
3812.0,3812.0,0.14796278
3813.0,3813.0,0.52894443
3814.0,3814.0,0.6357197
3815.0,3815.0,0.09366671
3816.0,3816.0,0.33612382
3817.0,3817.0,0.44736263
3818.0,3818.0,0.13927452
3819.0,3819.0,0.08056044
3820.0,3820.0,0.37466586
3821.0,3821.0,0.5137861
3822.0,3822.0,0.5374677
